content_id,content_name,platform,mention_count,sentiment_score,trending_rank,recorded_date,source
C005,Mirzapur S3,Instagram,,0.373,14,2024-03-23,SOCIAL
C005,Mirzapur S3,YouTube,5163.0,0.979,48,2024-03-23,SOCIAL
C005,Mirzapur S3,Facebook,18209.0,-0.739,25,2024-03-23,SOCIAL
C001,Anupamaa S1,Twitter,26223.0,0.676,15,2024-03-24,SOCIAL
C001,Anupamaa S1,Instagram,15245.0,-0.766,7,2024-03-24,SOCIAL
C001,Anupamaa S1,YouTube,19291.0,-0.895,36,2024-03-24,SOCIAL
C001,Anupamaa S1,Facebook,10334.0,-0.619,1,2024-03-24,SOCIAL
C002,KBC Season 15,Twitter,4281.0,-0.049,45,2024-03-24,SOCIAL
C002,KBC Season 15,Instagram,29517.0,-0.758,38,2024-03-24,SOCIAL
C002,KBC Season 15,YouTube,19439.0,-0.367,48,2024-03-24,SOCIAL
C002,KBC Season 15,Facebook,16487.0,-0.908,49,2024-03-24,SOCIAL
C003,IPL 2024 Final,Twitter,,0.207,41,2024-03-24,SOCIAL
C003,IPL 2024 Final,Instagram,37629.0,-0.276,36,2024-03-24,SOCIAL
C003,IPL 2024 Final,YouTube,4923.0,0.196,46,2024-03-24,SOCIAL
C003,IPL 2024 Final,Facebook,861.0,-0.989,49,2024-03-24,SOCIAL
C004,Panchayat S3,Twitter,21904.0,-0.174,29,2024-03-24,SOCIAL
C004,Panchayat S3,Instagram,15353.0,0.275,11,2024-03-24,SOCIAL
C004,Panchayat S3,YouTube,27441.0,0.995,24,2024-03-24,SOCIAL
C004,Panchayat S3,Facebook,39297.0,-0.262,31,2024-03-24,SOCIAL
C005,Mirzapur S3,Twitter,28424.0,-0.523,12,2024-03-24,SOCIAL
C005,Mirzapur S3,Instagram,17384.0,-0.781,42,2024-03-24,SOCIAL
C005,Mirzapur S3,YouTube,1943.0,-0.7,12,2024-03-24,SOCIAL
C005,Mirzapur S3,Facebook,34654.0,0.567,25,2024-03-24,SOCIAL
C001,Anupamaa S1,Twitter,31487.0,0.988,4,2024-03-25,SOCIAL
C001,Anupamaa S1,Instagram,26108.0,-0.172,48,2024-03-25,SOCIAL
C001,Anupamaa S1,YouTube,27849.0,-0.957,19,2024-03-25,SOCIAL
C001,Anupamaa S1,Facebook,38184.0,-0.665,13,2024-03-25,SOCIAL
C002,KBC Season 15,Twitter,24107.0,0.767,29,2024-03-25,SOCIAL
C002,KBC Season 15,Instagram,29184.0,-0.425,43,2024-03-25,SOCIAL
C002,KBC Season 15,YouTube,19827.0,0.16,24,2024-03-25,SOCIAL
C002,KBC Season 15,Facebook,30955.0,-0.829,22,2024-03-25,SOCIAL
C003,IPL 2024 Final,Twitter,12659.0,-0.698,46,2024-03-25,SOCIAL
C003,IPL 2024 Final,Instagram,,0.727,40,2024-03-25,SOCIAL
C003,IPL 2024 Final,YouTube,,0.694,32,2024-03-25,SOCIAL
C003,IPL 2024 Final,Facebook,45588.0,0.585,50,2024-03-25,SOCIAL
C004,Panchayat S3,Twitter,,-0.674,8,2024-03-25,SOCIAL
C004,Panchayat S3,Instagram,20803.0,0.054,34,2024-03-25,SOCIAL
C004,Panchayat S3,YouTube,41023.0,0.406,34,2024-03-25,SOCIAL
C004,Panchayat S3,Facebook,39079.0,0.614,8,2024-03-25,SOCIAL
C005,Mirzapur S3,Twitter,26382.0,0.631,36,2024-03-25,SOCIAL
C005,Mirzapur S3,Instagram,16436.0,-0.803,7,2024-03-25,SOCIAL
C005,Mirzapur S3,YouTube,20891.0,0.732,8,2024-03-25,SOCIAL
C005,Mirzapur S3,Facebook,6235.0,-0.867,11,2024-03-25,SOCIAL
C001,Anupamaa S1,Twitter,47503.0,-0.474,11,2024-03-26,SOCIAL
C001,Anupamaa S1,Instagram,19286.0,0.403,33,2024-03-26,SOCIAL
C001,Anupamaa S1,YouTube,20531.0,0.988,20,2024-03-26,SOCIAL
C001,Anupamaa S1,Facebook,27393.0,-0.121,5,2024-03-26,SOCIAL
C002,KBC Season 15,Twitter,44192.0,0.87,29,2024-03-26,SOCIAL
C002,KBC Season 15,Instagram,,0.846,31,2024-03-26,SOCIAL
C002,KBC Season 15,YouTube,46889.0,-0.473,37,2024-03-26,SOCIAL
C002,KBC Season 15,Facebook,135.0,0.365,26,2024-03-26,SOCIAL
C003,IPL 2024 Final,Twitter,39232.0,-0.358,21,2024-03-26,SOCIAL
C003,IPL 2024 Final,Instagram,,-0.893,23,2024-03-26,SOCIAL
C003,IPL 2024 Final,YouTube,31268.0,0.481,1,2024-03-26,SOCIAL
C003,IPL 2024 Final,Facebook,12686.0,-0.492,8,2024-03-26,SOCIAL
C004,Panchayat S3,Twitter,42667.0,0.961,6,2024-03-26,SOCIAL
C004,Panchayat S3,Instagram,32404.0,-0.193,6,2024-03-26,SOCIAL
C004,Panchayat S3,YouTube,30345.0,-0.942,7,2024-03-26,SOCIAL
C004,Panchayat S3,Facebook,13619.0,0.301,3,2024-03-26,SOCIAL
C005,Mirzapur S3,Twitter,7528.0,-0.793,9,2024-03-26,SOCIAL
C005,Mirzapur S3,Instagram,29718.0,-0.574,15,2024-03-26,SOCIAL
C005,Mirzapur S3,YouTube,6029.0,0.329,34,2024-03-26,SOCIAL
C005,Mirzapur S3,Facebook,41483.0,0.657,6,2024-03-26,SOCIAL
C001,Anupamaa S1,Twitter,,-0.675,16,2024-03-27,SOCIAL
C001,Anupamaa S1,Instagram,20933.0,-0.06,25,2024-03-27,SOCIAL
C001,Anupamaa S1,YouTube,23539.0,0.91,28,2024-03-27,SOCIAL
C001,Anupamaa S1,Facebook,17108.0,-0.976,5,2024-03-27,SOCIAL
C002,KBC Season 15,Twitter,37438.0,-0.872,50,2024-03-27,SOCIAL
C002,KBC Season 15,Instagram,42695.0,0.86,21,2024-03-27,SOCIAL
C002,KBC Season 15,YouTube,19155.0,0.712,50,2024-03-27,SOCIAL
C002,KBC Season 15,Facebook,26236.0,0.446,46,2024-03-27,SOCIAL
C003,IPL 2024 Final,Twitter,28784.0,0.106,10,2024-03-27,SOCIAL
C003,IPL 2024 Final,Instagram,19164.0,-0.85,27,2024-03-27,SOCIAL
C003,IPL 2024 Final,YouTube,18460.0,-0.588,49,2024-03-27,SOCIAL
C003,IPL 2024 Final,Facebook,45221.0,-0.655,43,2024-03-27,SOCIAL
C004,Panchayat S3,Twitter,46457.0,0.973,5,2024-03-27,SOCIAL
C004,Panchayat S3,Instagram,8102.0,-0.493,31,2024-03-27,SOCIAL
C004,Panchayat S3,YouTube,20881.0,0.755,43,2024-03-27,SOCIAL
C004,Panchayat S3,Facebook,26036.0,0.885,10,2024-03-27,SOCIAL
C005,Mirzapur S3,Twitter,18106.0,0.819,34,2024-03-27,SOCIAL
C005,Mirzapur S3,Instagram,9658.0,-0.746,4,2024-03-27,SOCIAL
C005,Mirzapur S3,YouTube,42319.0,-0.149,19,2024-03-27,SOCIAL
C005,Mirzapur S3,Facebook,8376.0,0.485,6,2024-03-27,SOCIAL
C001,Anupamaa S1,Twitter,27803.0,0.841,17,2024-03-28,SOCIAL
C001,Anupamaa S1,Instagram,26336.0,-0.89,34,2024-03-28,SOCIAL
C001,Anupamaa S1,YouTube,39264.0,0.618,7,2024-03-28,SOCIAL
C001,Anupamaa S1,Facebook,41250.0,0.403,40,2024-03-28,SOCIAL
C002,KBC Season 15,Twitter,9852.0,-0.524,45,2024-03-28,SOCIAL
C002,KBC Season 15,Instagram,,-0.218,10,2024-03-28,SOCIAL
C002,KBC Season 15,YouTube,4335.0,0.691,32,2024-03-28,SOCIAL
C002,KBC Season 15,Facebook,18884.0,-0.151,21,2024-03-28,SOCIAL
C003,IPL 2024 Final,Twitter,12442.0,0.522,15,2024-03-28,SOCIAL
C003,IPL 2024 Final,Instagram,6558.0,0.893,49,2024-03-28,SOCIAL
C003,IPL 2024 Final,YouTube,17816.0,0.161,21,2024-03-28,SOCIAL
C003,IPL 2024 Final,Facebook,,-0.14,50,2024-03-28,SOCIAL
C004,Panchayat S3,Twitter,21306.0,0.291,19,2024-03-28,SOCIAL
C004,Panchayat S3,Instagram,6876.0,-0.808,14,2024-03-28,SOCIAL
C004,Panchayat S3,YouTube,31282.0,0.961,42,2024-03-28,SOCIAL
C004,Panchayat S3,Facebook,6930.0,0.863,42,2024-03-28,SOCIAL
C005,Mirzapur S3,Twitter,44290.0,-0.419,28,2024-03-28,SOCIAL
C005,Mirzapur S3,Instagram,48782.0,0.77,16,2024-03-28,SOCIAL
C005,Mirzapur S3,YouTube,41567.0,-0.79,44,2024-03-28,SOCIAL
C005,Mirzapur S3,Facebook,878.0,0.893,35,2024-03-28,SOCIAL
C001,Anupamaa S1,Twitter,39331.0,0.696,3,2024-03-29,SOCIAL
C001,Anupamaa S1,Instagram,,-0.033,28,2024-03-29,SOCIAL
C001,Anupamaa S1,YouTube,37888.0,0.671,48,2024-03-29,SOCIAL
C001,Anupamaa S1,Facebook,21152.0,-0.094,25,2024-03-29,SOCIAL
C002,KBC Season 15,Twitter,3607.0,-0.777,50,2024-03-29,SOCIAL
C002,KBC Season 15,Instagram,34630.0,-0.545,1,2024-03-29,SOCIAL
C002,KBC Season 15,YouTube,18075.0,-0.787,44,2024-03-29,SOCIAL
C002,KBC Season 15,Facebook,21249.0,0.268,18,2024-03-29,SOCIAL
C003,IPL 2024 Final,Twitter,41959.0,-0.433,20,2024-03-29,SOCIAL
C003,IPL 2024 Final,Instagram,32757.0,-0.519,18,2024-03-29,SOCIAL
C003,IPL 2024 Final,YouTube,46115.0,-0.554,42,2024-03-29,SOCIAL
C003,IPL 2024 Final,Facebook,42896.0,0.713,31,2024-03-29,SOCIAL
C004,Panchayat S3,Twitter,,-0.136,39,2024-03-29,SOCIAL
C004,Panchayat S3,Instagram,31414.0,-0.931,43,2024-03-29,SOCIAL
C004,Panchayat S3,YouTube,28055.0,0.004,24,2024-03-29,SOCIAL
C004,Panchayat S3,Facebook,,0.672,24,2024-03-29,SOCIAL
C005,Mirzapur S3,Twitter,15921.0,-0.847,45,2024-03-29,SOCIAL
C005,Mirzapur S3,Instagram,,0.594,21,2024-03-29,SOCIAL
C005,Mirzapur S3,YouTube,3296.0,-0.492,1,2024-03-29,SOCIAL
C005,Mirzapur S3,Facebook,37030.0,-0.571,2,2024-03-29,SOCIAL
C001,Anupamaa S1,Twitter,5513.0,0.824,8,2024-03-30,SOCIAL
C001,Anupamaa S1,Instagram,34069.0,-0.345,26,2024-03-30,SOCIAL
C001,Anupamaa S1,YouTube,36604.0,0.145,29,2024-03-30,SOCIAL
C001,Anupamaa S1,Facebook,17707.0,0.289,48,2024-03-30,SOCIAL
C002,KBC Season 15,Twitter,40742.0,-0.283,37,2024-03-30,SOCIAL
C002,KBC Season 15,Instagram,1492.0,-0.345,43,2024-03-30,SOCIAL
C002,KBC Season 15,YouTube,23319.0,-0.935,23,2024-03-30,SOCIAL
C002,KBC Season 15,Facebook,31759.0,0.843,10,2024-03-30,SOCIAL
C003,IPL 2024 Final,Twitter,33011.0,-0.865,18,2024-03-30,SOCIAL
C003,IPL 2024 Final,Instagram,29388.0,0.46,25,2024-03-30,SOCIAL
C003,IPL 2024 Final,YouTube,26197.0,0.011,26,2024-03-30,SOCIAL
C003,IPL 2024 Final,Facebook,13566.0,0.482,39,2024-03-30,SOCIAL
C004,Panchayat S3,Twitter,39788.0,0.27,12,2024-03-30,SOCIAL
C004,Panchayat S3,Instagram,18975.0,-0.846,41,2024-03-30,SOCIAL
C004,Panchayat S3,YouTube,6316.0,-0.819,23,2024-03-30,SOCIAL
C004,Panchayat S3,Facebook,17755.0,-0.93,45,2024-03-30,SOCIAL
C005,Mirzapur S3,Twitter,47355.0,0.447,41,2024-03-30,SOCIAL
C005,Mirzapur S3,Instagram,25084.0,-0.645,32,2024-03-30,SOCIAL
C005,Mirzapur S3,YouTube,33706.0,0.292,40,2024-03-30,SOCIAL
C005,Mirzapur S3,Facebook,1799.0,0.021,35,2024-03-30,SOCIAL
